NDB_No,FdGrp_cd,Long_Desc,Shrt_Desc,ComName,ManufacName,Survey,Ref_desc,Refuse,SciName,N_Factor,Pro_Factor,Fat_Factor,CHO_Factor
20447,2000,"Rice, white, long-grain, parboiled, unenriched, cooked","RICE,WHITE,LONG-GRAIN,PARBLD,UNENR,CKD",nan,nan,nan,nan,0,nan,5.95,3.82,8.37,4.16
20450,2000,"Rice, white, medium-grain, raw, unenriched","RICE,WHITE,MEDIUM-GRAIN,RAW,UNENR",nan,nan,nan,nan,0,nan,5.95,3.82,8.37,4.16
20451,2000,"Rice, white, medium-grain, cooked, unenriched","RICE,WHITE,MEDIUM-GRAIN,CKD,UNENR",nan,nan,nan,nan,0,nan,5.95,3.82,8.37,4.16
20452,2000,"Rice, white, short-grain, raw, unenriched","RICE,WHITE,SHORT-GRAIN,RAW,UNENR",nan,nan,nan,nan,0,nan,5.95,3.82,8.37,4.16
20453,2000,"Rice, white, short-grain, cooked, unenriched","RICE,WHITE,SHORT-GRAIN,CKD,UNENR",nan,nan,nan,nan,0,nan,5.95,3.82,8.37,4.16
20466,2000,"Semolina, unenriched","SEMOLINA,UNENRICHED",nan,nan,nan,nan,0,nan,5.70,4.05,8.37,4.12
20481,2000,"Wheat flour, white, all-purpose, unenriched","WHEAT FLR,WHITE,ALL-PURPOSE,UNENR",nan,nan,Y,nan,0,nan,5.70,4.05,8.37,4.12
20510,2000,"Noodles, egg, cooked, unenriched, with added salt","NOODLES,EGG,CKD,UNENR,W/ SALT",nan,nan,nan,nan,0,nan,5.78,3.93,8.41,4.09
20521,2000,"Pasta, cooked, unenriched, with added salt","PASTA,CKD,UNENR,W/ ADDED SALT","macaroni product, spaghetti, elbow macaroni, rotini, lasagna, farfalle, shells, penne",nan,nan,nan,0,nan,5.70,3.91,8.37,4.12
20522,2000,"Cornmeal, degermed, unenriched, white","CORNMEAL,DEGERMED,UNENR,WHITE",nan,nan,nan,nan,0,nan,6.25,3.46,8.37,4.16
20523,2000,"Spaghetti, protein-fortified, cooked, enriched (n x 6.25)","SPAGHETTI,PROTEIN-FORTIFIED,CKD,ENR (N X 6.25)",nan,nan,nan,nan,0,nan,5.70,3.91,8.37,4.12
20545,2000,"Rice, white, long-grain, regular, cooked, unenriched, with salt","RICE,WHITE,LONG-GRAIN,REG,CKD,UNENR,W/SALT",nan,nan,Y,nan,0,nan,5.95,3.82,8.37,4.16
20581,2000,"Wheat flour, white, all-purpose, enriched, unbleached","WHEAT FLR,WHITE,ALL-PURPOSE,ENR,UNBLEACHED",nan,nan,nan,nan,0,nan,5.70,4.05,8.37,4.12
20622,2000,"Spaghetti, protein-fortified, dry, enriched (n x 6.25)","SPAGHETTI,PROTEIN-FORTIFIED,DRY,ENR (N X 6.25)",nan,nan,nan,nan,0,nan,5.70,3.91,8.37,4.12
20623,2000,"Wheat flour, white (industrial), 9% protein, bleached, enriched","WHEAT FLR,WHITE (INDUSTRIAL),9% PROT,BLEACHED,ENR",nan,nan,nan,nan,0,nan,nan,4.05,8.37,4.12
20624,2000,"Wheat flour, white (industrial), 9% protein, bleached, unenriched","WHEAT FLR,WHITE (INDUSTRIAL),9% PROT,BLEACHED,UNENR",nan,nan,nan,nan,0,nan,nan,4.05,8.37,4.12
20628,2000,"Wheat flour, white (industrial), 10% protein, bleached, enriched","WHEAT FLR,WHITE (INDUSTRIAL),10% PROT,BLEACHED,ENR",nan,nan,nan,nan,0,nan,nan,4.05,8.37,4.12
20629,2000,"Wheat flour, white (industrial), 10% protein, bleached, unenriched","WHEAT FLR,WHITE (INDUSTRIAL),10% PROT,BLEACHED,UNENR",nan,nan,nan,nan,0,nan,nan,4.05,8.37,4.12
20630,2000,"Wheat flour, white (industrial), 10% protein, unbleached, enriched","WHEAT FLR,WHITE (INDUSTRIAL),10% PROT,UNBLEACHED,ENR",nan,nan,nan,nan,0,nan,nan,4.05,8.37,4.12
20634,2000,"Wheat flour, white (industrial), 11.5% protein, bleached, enriched","WHEAT FLR,WHITE (INDUSTRIAL),11.5% PROT,BLEACHED,ENR",nan,nan,nan,nan,0,nan,nan,4.05,8.37,4.12
20635,2000,"Wheat flour, white (industrial), 11.5% protein, bleached, unenriched","WHEAT FLR,WHITE (INDUSTRIAL),11.5% PROT,BLEACHED,UNENR",nan,nan,nan,nan,0,nan,nan,4.05,8.37,4.12
20636,2000,"Wheat flour, white (industrial), 11.5% protein, unbleached, enriched","WHEAT FLR,WHITE (INDUSTRIAL),11.5% PROT,UNBLEACHED,ENR",nan,nan,nan,nan,0,nan,nan,4.05,8.37,4.12
20640,2000,"Wheat flour, white (industrial), 13% protein, bleached, enriched","WHEAT FLR,WHITE (INDUSTRIAL),13% PROT,BLEACHED,ENR",nan,nan,nan,nan,0,nan,nan,4.05,8.37,4.12
20641,2000,"Wheat flour, white (industrial), 13% protein, bleached, unenriched","WHEAT FLR,WHITE (INDUSTRIAL),13% PROT,BLEACHED,UNENR",nan,nan,nan,nan,0,nan,nan,4.05,8.37,4.12
20645,2000,"Wheat flour, white (industrial), 15% protein, bleached, enriched","WHEAT FLR,WHITE (INDUSTRIAL),15% PROT,BLEACHED,ENR",nan,nan,nan,nan,0,nan,nan,4.05,8.37,4.12
20646,2000,"Wheat flour, white (industrial), 15% protein, bleached, unenriched","WHEAT FLR,WHITE (INDUSTRIAL),15% PROT,BLEACHED,UNENR",nan,nan,nan,nan,0,nan,nan,4.05,8.37,4.12
20647,2000,Millet flour,MILLET FLR,nan,nan,nan,nan,0,nan,5.83,4.00,9.00,4.00
20648,2000,"Sorghum flour, whole-grain","SORGHUM FLR,WHOLE-GRAIN",nan,nan,nan,nan,0,nan,6.25,2.28,8.37,4.07
20649,2000,"Wheat flour, whole-grain, soft wheat","WHEAT FLR,WHOLE-GRAIN,SOFT WHEAT",nan,nan,nan,nan,0,nan,nan,3.59,8.37,3.78
20650,2000,"Sorghum flour, refined, unenriched","SORGHUM FLR,REFINED,UNENR",nan,nan,nan,nan,0,nan,6.25,nan,nan,nan
20651,2000,"Rice, brown, parboiled, cooked, UNCLE BENS","RICE,BROWN,PARBLD,CKD,UNCLE BENS",nan,Mars Food US,nan,nan,0,nan,nan,3.41,8.37,4.12
20652,2000,"Pasta, whole grain, 51% whole wheat, remaining enriched semolina, cooked (Includes foods for USDA's Food Distribution Program)","PASTA,WHL GRAIN,51% WHL WHEAT,REMAINING ENR SEMOLINA,CKD","macaroni product, spaghetti, elbow macaroni, penne, lasagna, shells, farfalle, rotini",nan,nan,nan,0,nan,nan,3.78,8.37,3.95
20653,2000,"Pasta, whole grain, 51% whole wheat, remaining enriched semolina, dry (Includes foods for USDA's Food Distribution Program)","PASTA,WHL GRAIN,51% WHL WHEAT,REMAINING ENR SEMOLINA,DRY","macaroni product, spaghetti, elbow macaroni, rotini, lasagna, farfalle, penne, shells",nan,nan,nan,0,nan,nan,3.78,8.37,3.95
20654,2000,"Pasta, gluten-free, brown rice flour, cooked, TINKYADA","PASTA,GLUTEN-FREE,BROWN RICE FLR,CKD,TINKYADA",nan,Tinkyada,Y,nan,0,nan,5.95,4.12,8.37,3.41
20655,2000,"Pasta, gluten-free, corn flour and quinoa flour, cooked, ANCIENT HARVEST","PASTA,GLUTEN-FREE,CORN FLR & QUINOA FLR,CKD,ANCIENT HARVEST",nan,Ancient Harvest,Y,nan,0,nan,6.25,3.78,8.37,3.95
20656,2000,"Pasta, gluten-free, rice flour and rice bran extract, cooked, DE BOLES","PASTA,GLUTEN-FREE,RICE FLR & RICE BRAN EXTRACT,CKD,DE BOLES",nan,De Boles,nan,nan,0,nan,5.95,3.82,8.37,4.16
20657,2000,"Pasta, gluten-free, corn and rice flour, cooked","PASTA,GLUTEN-FREE,CORN & RICE FLR,CKD",nan,Barilla,Y,nan,0,nan,5.95,3.82,8.37,4.16
21003,2100,"Fast foods, biscuit, with egg and bacon","FAST FOODS,BISCUIT,W/EGG&BACON",nan,nan,Y,nan,0,nan,6.12,4.18,8.80,3.94
21004,2100,"Fast foods, biscuit, with egg and ham","FAST FOODS,BISCUIT,W/EGG&HAM",nan,nan,Y,nan,0,nan,6.09,4.15,8.80,3.94
21005,2100,"Fast Foods, biscuit, with egg and sausage","BREAKFAST ITEMS,BISCUIT W/EGG&SAUSAGE",nan,nan,Y,nan,0,nan,6.06,4.13,8.80,3.95
21007,2100,"Fast foods, biscuit, with egg, cheese, and bacon","FAST FOODS,BISCUIT,W/EGG,CHS,&BACON",nan,nan,Y,nan,0,nan,6.19,4.22,8.80,3.94
21008,2100,"Fast foods, biscuit, with ham","FAST FOODS,BISCUIT,W/HAM",nan,nan,Y,nan,0,nan,5.98,4.03,8.67,3.95
21009,2100,"Fast foods, biscuit, with sausage","FAST FOODS,BISCUIT,W/SAUSAGE",nan,nan,Y,nan,0,nan,5.87,4.01,8.75,3.95
21010,2100,"Fast foods, biscuit, with crispy chicken fillet","FAST FOODS,BISCUIT,W/ CRISPY CHICK FILLET",nan,nan,Y,nan,0,nan,6.04,4.08,8.74,3.95
21012,2100,"Fast foods, croissant, with egg, cheese, and bacon","FAST FOODS,CROISSANT,W/EGG,CHS,&BACON",nan,nan,Y,nan,0,nan,6.13,4.22,8.83,3.99
21013,2100,"Fast foods, croissant, with egg, cheese, and ham","FAST FOODS,CROISSANT,W/EGG,CHS,&HAM",nan,nan,Y,nan,0,nan,6.16,4.23,8.88,3.99
21014,2100,"Fast foods, croissant, with egg, cheese, and sausage","FAST FOODS,CROISSANT,W/EGG,CHS,&SAUSAGE",nan,nan,Y,nan,0,nan,6.15,4.22,8.89,3.99
21018,2100,"Fast foods, egg, scrambled","FAST FOODS,EGG,SCRAMBLED",nan,nan,Y,nan,0,nan,6.26,4.35,8.92,3.80
21020,2100,"Fast foods, english muffin, with cheese and sausage","FAST FOODS,ENG MUFFIN,W/CHS&SAUSAGE",nan,nan,Y,nan,0,nan,6.13,4.12,8.89,3.94
21021,2100,"Fast foods, english muffin, with egg, cheese, and canadian bacon","FAST FOODS,ENG MUFFIN,W/EGG,CHS,&CANADIAN BACON",nan,nan,Y,nan,0,nan,nan,nan,nan,nan
21022,2100,"Fast foods, english muffin, with egg, cheese, and sausage","FAST FOODS,ENG MUFFIN,W/EGG,CHS,&SAUSAGE",nan,nan,Y,nan,0,nan,6.17,4.19,8.90,3.94
21024,2100,"Fast foods, french toast sticks","FAST FOODS,FRENCH TOAST STKS",nan,nan,Y,nan,0,nan,5.73,3.61,8.83,3.92
21026,2100,"Fast foods, potatoes, hash browns, round pieces or patty","FAST FOODS,POTATOES,HASH BROWNS,RND PIECES OR PATTY",nan,nan,Y,nan,0,nan,6.25,4.00,9.00,3.77
21028,2100,"Fast foods, vanilla, light, soft-serve ice cream, with cone","FAST FOODS,VANILLA,LT,SOFT-SERVE ICE CRM,W/ CONE",nan,nan,Y,nan,0,nan,6.29,4.20,8.78,3.88
21032,2100,"Fast foods, sundae, caramel","FAST FOODS,SUNDAE,CARAMEL",nan,nan,nan,nan,0,nan,6.38,4.27,8.79,3.87
21033,2100,"Fast foods, sundae, hot fudge","FAST FOODS,SUNDAE,HOT FUDGE",nan,nan,nan,nan,0,nan,6.38,4.27,8.79,3.87
21034,2100,"Fast foods, sundae, strawberry","FAST FOODS,SUNDAE,STRAWBERRY",nan,nan,nan,nan,0,nan,6.38,4.27,8.79,3.87
21059,2100,"Fast foods, shrimp, breaded and fried","FAST FOODS,SHRIMP,BREADED&FRIED",nan,nan,Y,nan,0,nan,6.22,4.23,8.89,3.83
21060,2100,"Fast foods, burrito, with beans","FAST FOODS,BURRITO,W/BNS",nan,nan,nan,nan,0,nan,5.88,3.68,8.37,3.96
21061,2100,"Fast foods, burrito, with beans and cheese","FAST FOODS,BURRITO,W/BNS&CHS",nan,nan,Y,nan,0,nan,6.11,3.76,8.71,3.98
21063,2100,"Fast foods, burrito, with beans and beef","FAST FOODS,BURRITO,W/ BNS & BF",nan,nan,Y,nan,0,nan,6.14,4.02,8.73,3.97
21064,2100,"Fast foods, burrito, with beans, cheese, and beef","FAST FOODS,BURRITO,W/BNS,CHS,&BF",nan,nan,Y,nan,0,nan,6.17,3.96,8.72,3.97
21078,2100,"Fast foods, nachos, with cheese","FAST FOODS,NACHOS,W/CHS",nan,nan,Y,nan,0,nan,6.30,3.73,8.48,4.15
21080,2100,"Fast foods, nachos, with cheese, beans, ground beef, and tomatoes","FAST FOODS,NACHOS,W/ CHS,BNS,GROUND BF,& TOMATOES",nan,nan,Y,nan,0,nan,6.37,3.83,8.53,4.13
21082,2100,"Fast foods, taco with beef, cheese and lettuce, hard shell","FAST FOODS,TACO W/ BF,CHS & LETTUCE,HARD SHELL",nan,nan,Y,nan,0,nan,6.29,4.05,8.78,3.97
21089,2100,"Fast foods, cheeseburger; single, regular patty; plain","FAST FOODS,CHEESEBURGER; SINGLE,REG PATTY; PLN",nan,nan,Y,nan,0,nan,6.11,4.12,8.80,3.95
21090,2100,"Fast foods, cheeseburger; single, regular patty, with condiments","FAST FOODS,CHEESEBURGER; SINGLE,REG PATTY,W/ CONDMNT",nan,nan,Y,nan,0,nan,6.11,4.12,8.80,3.95
21091,2100,"Fast foods, cheeseburger; single, regular patty, with condiments and vegetables","FAST FOODS,CHEESEBURGER; SINGLE,REG PATTY,W/ CONDMNT & VEG",nan,nan,Y,nan,0,nan,6.11,4.12,8.80,3.95
21094,2100,"Fast foods, cheeseburger, double, regular patty and bun, with condiments","FAST FOODS,CHEESEBURGER,DOUBLE,REG PATTY & BUN,W/ CONDMNT",nan,nan,Y,nan,0,nan,nan,nan,nan,nan
21096,2100,"Fast foods, cheeseburger; single, large patty; plain","FAST FOODS,CHEESEBURGER; SINGLE,LRG PATTY; PLN",nan,nan,Y,nan,0,nan,6.20,4.20,8.92,3.95
21102,2100,"Fast foods, chicken fillet sandwich, plain with pickles","FAST FOODS,CHICK FILLET SNDWCH,PLN W/ PICKLES",nan,nan,Y,nan,0,nan,6.15,4.18,8.88,3.95
21105,2100,"Fast foods, fish sandwich, with tartar sauce","FAST FOODS,FISH SNDWCH,W/TARTAR SAU",nan,nan,Y,nan,0,nan,6.07,4.11,8.79,3.93
21106,2100,"Fast foods, fish sandwich, with tartar sauce and cheese","FAST FOODS,FISH SNDWCH,W/TARTAR SAU&CHS",nan,nan,Y,nan,0,nan,6.11,4.12,8.81,3.93
21107,2100,"Fast foods, hamburger; single, regular patty; plain","FAST FOODS,HAMBURGER; SINGLE,REG PATTY; PLN",nan,nan,Y,nan,0,nan,6.03,4.07,8.81,3.95
21108,2100,"Fast foods, hamburger; single, regular patty; with condiments","FAST FOODS,HAMBURGER; SINGLE,REG PATTY; W/ CONDMNT",nan,nan,Y,nan,0,nan,nan,nan,nan,nan
21121,2100,"Fast foods, roast beef sandwich, plain","FAST FOODS,RST BF SNDWCH,PLN",nan,nan,Y,nan,0,nan,6.17,4.20,8.95,3.95
21124,2100,"Fast foods, submarine sandwich, cold cut on white bread with lettuce and tomato","FAST FOODS,SUBMARINE SNDWCH,COLD CUT BRD W/ LETTUCE & TOMATO",nan,nan,Y,nan,0,nan,6.09,4.12,8.85,3.94
21125,2100,"Fast foods, submarine sandwich, roast beef on white bread with lettuce and tomato","FAST FOODS,SUBMARINE SNDWCH,RST BF BREAD W/ LETTUCE & TOMATO",nan,nan,Y,nan,0,nan,6.17,4.20,8.95,3.95
21126,2100,"Fast foods, submarine sandwich, tuna on white bread with lettuce and tomato","FAST FOODS,SUBMARINE SNDWCH,TUNA BREAD W/ LETTUCE & TOMATO",nan,nan,Y,nan,0,nan,6.05,4.09,8.74,3.93
21127,2100,"Fast foods, coleslaw","FAST FOODS, COLESLAW",nan,nan,nan,nan,0,nan,nan,nan,nan,nan
21129,2100,"Fast foods, hush puppies","FAST FOODS,HUSH PUPPIES",nan,nan,Y,nan,0,nan,6.25,2.73,8.84,4.03
21130,2100,"Fast foods, onion rings, breaded and fried","FAST FOODS,ONION RINGS,BREADED&FRIED",nan,nan,Y,nan,0,nan,6.07,3.70,8.80,4.00
21138,2100,"Fast foods, potato, french fried in vegetable oil","FST FOODS, POTATO, FRNCH FRIED IN VEG OIL",nan,nan,Y,nan,0,nan,nan,nan,nan,nan
21139,2100,"Fast foods, potato, mashed","FAST FOODS,POTATO,MASHED",nan,nan,Y,nan,0,nan,6.25,2.78,8.84,4.03
21141,2100,"BURGER KING, Vanilla Shake","BURGER KING,VANILLA SHAKE",nan,Burger King Corporation,nan,nan,0,nan,6.38,4.00,9.00,4.00
21142,2100,"Fast food, biscuit","FAST FD,BISCUIT",nan,nan,Y,nan,0,nan,nan,nan,nan,nan
21143,2100,"CHICK-FIL-A, Chick-n-Strips","CHICK-FIL-A,CHICK-N-STRIPS",nan,Chick-Fil-A,nan,nan,0,nan,nan,nan,nan,nan
21144,2100,"CHICK-FIL-A, hash browns","CHICK-FIL-A,HASH BROWNS",nan,Chick-Fil-A,nan,nan,0,nan,nan,nan,nan,nan
21145,2100,"School Lunch, pizza, BIG DADDY'S LS 16"" 51% Whole Grain Rolled Edge Cheese Pizza, frozen","SCHOOL LUNCH,PIZZA,BIG DADDY'S LS 16"" 51% WHL CHS PIZZA,FRZ",school lunch,nan,nan,nan,0,nan,6.25,nan,nan,nan
21146,2100,"School Lunch, pizza, BIG DADDY'S LS 16"" 51% Whole Grain Rolled Edge Turkey Pepperoni Pizza, frozen","SCHOOL LUNCH,PIZZA,BIG DADDY'S 51% WHL TRKY PEP PIZZA,FRZ",school lunch,nan,nan,nan,0,nan,6.25,nan,nan,nan
21147,2100,"School Lunch, pizza, TONY'S SMARTPIZZA Whole Grain 4x6 Cheese Pizza 50/50 Cheese, frozen","SCHOOL LUNCH,PIZZA,TONY'S SMARTPIZZA PIZZA 50/50 CHS,FRZ",school lunch,nan,nan,nan,0,nan,6.25,nan,nan,nan
21148,2100,"School Lunch, pizza, TONY'S SMARTPIZZA Whole Grain 4x6 Pepperoni Pizza 50/50 Cheese, frozen","SCHOOL LUNCH,PIZZA,TONY'S SMARTPIZZA PEP PIZZA 50/50 CHS,FRZ",school lunch,nan,nan,nan,0,nan,6.25,nan,nan,nan
21149,2100,"School Lunch, pizza, TONY'S Breakfast Pizza Sausage, frozen","SCHOOL LUNCH,PIZZA,TONY'S BRKFST PIZZA SAUSAGE,FRZ",school lunch,nan,nan,nan,0,nan,6.25,nan,nan,nan
21150,2100,"SUBWAY, sweet onion chicken teriyaki sub on white bread with lettuce, tomato and sweet onion sauce","SUBWAY,SWT ONION CHICK SUB WHT BRD LTTC,TMT & SWT ONION SAU",nan,Subway,nan,nan,0,nan,nan,nan,nan,nan
21151,2100,"Fast foods, submarine sandwich, sweet onion chicken teriyaki on white bread with lettuce, tomato and sweet onion sauce","FAST FOODS,SUB,SWT ONION CHICK WIT BRD W/ LTTC,TMT SWT ONION",nan,nan,Y,nan,0,nan,nan,4.00,9.00,4.00
21152,2100,"SUBWAY, SUBWAY CLUB sub on white bread with lettuce and tomato","SUBWAY,SUBWAY CLUB SUB ON WHITE BREAD W/ LETTUCE & TOMATO",nan,Subway,nan,nan,0,nan,nan,nan,nan,nan
21153,2100,"Fast foods, submarine sandwich, turkey, roast beef and ham on white bread with lettuce and tomato","FAST FOODS,SUBMARINE SNDWCH,TRKY RST BF HM BRD W/ LTTC & TMT",nan,nan,Y,nan,0,nan,nan,4.00,9.00,4.00
21154,2100,"Fast foods, submarine sandwich, oven roasted chicken on white bread with lettuce and tomato","FAST FOODS,SUBMARINE SNDWCH,OVEN RSTD CHCK WHT BRD LTTC  TMT",nan,nan,Y,nan,0,nan,nan,4.00,9.00,4.00
21155,2100,"Fast foods, submarine sandwich, turkey breast on white bread with lettuce and tomato","FAST FOODS,SUBMARINE SNDWCH,TRKY BRST WHT BRD LTTC & TMT",nan,nan,Y,nan,0,nan,nan,4.00,9.00,4.00
21156,2100,"Fast foods, submarine sandwich, ham on white bread with lettuce and tomato","FAST FOODS,SUBMARINE SNDWCH,HAM ON WHT BRD W/ LTTC & TMT",nan,nan,Y,nan,0,nan,nan,4.00,9.00,4.00
21157,2100,"SUBWAY, meatball marinara sub on white bread (no toppings)","SUBWAY,MEATBALL MARINARA SUB ON WHITE BREAD (NO TOPPINGS)",nan,Subway,nan,nan,0,nan,nan,nan,nan,nan
21158,2100,"Fast foods, submarine sandwich, meatball marinara on white bread","FAST FOODS,SUBMARINE SNDWCH,MEATBALL MARINARA ON WHITE BREAD",nan,nan,Y,nan,0,nan,nan,4.00,9.00,4.00
21159,2100,"SUBWAY, steak & cheese sub on white bread with American cheese, lettuce and tomato","SUBWAY,STEAK & CHS SUB ON WHT BRD W/ AMERICAN CHS,LTTC & TMT",nan,Subway,nan,nan,0,nan,nan,nan,nan,nan
21160,2100,"Fast foods, submarine sandwich, steak and cheese on white bread with cheese, lettuce and tomato","FAST FOODS,SUBMARINE SNDWCH,STK CHS WHT BRD W/ CHS,LTTC TMT",nan,nan,Y,nan,0,nan,nan,4.00,9.00,4.00
21161,2100,"SUBWAY, B.L.T. sub on white bread with bacon, lettuce and tomato","SUBWAY,B.L.T. SUB ON WHITE BREAD W/ BACON,LETTUCE & TOMATO",BLT,Subway,nan,nan,0,nan,nan,nan,nan,nan
21162,2100,"Fast foods, submarine sandwich, bacon, lettuce, and tomato on white bread","FAST FOODS,SUBMARINE SNDWCH,BACON,LETTUCE,& TOMATO WHT BRD",BLT,nan,Y,nan,0,nan,nan,4.00,9.00,4.00
21202,2100,"Fast foods, hamburger, large, single patty, with condiments","FAST FOODS,HAMBURGER,LRG,SINGLE PATTY,W/CONDMNT",nan,nan,Y,nan,0,nan,nan,nan,nan,nan
21207,2100,"SUBWAY, turkey breast sub on white bread with lettuce and tomato","SUBWAY,TURKEY BREAST SUB ON WHITE BREAD W/ LETTUCE & TOMATO",nan,Subway,nan,nan,0,nan,6.25,nan,nan,nan
21209,2100,"SUBWAY, black forest ham sub on white bread with lettuce and tomato","SUBWAY,BLACK FOREST HAM SUB ON WHITE BRD W/ LETTUCE & TOMATO",nan,Subway,nan,nan,0,nan,6.25,nan,nan,nan
21210,2100,"SUBWAY, roast beef sub on white bread with lettuce and tomato","SUBWAY,RST BF SUB ON WHITE BREAD W/ LETTUCE & TOMATO",nan,Subway,nan,nan,0,nan,nan,nan,nan,nan
21211,2100,"SUBWAY, oven roasted chicken sub on white bread with lettuce and tomato","SUBWAY,OVEN RSTD CHICK SUB ON WHITE BRD W/ LETTUCE & TOMATO",nan,Subway,nan,nan,0,nan,6.25,nan,nan,nan
21213,2100,"SUBWAY, cold cut sub on white bread with lettuce and tomato","SUBWAY,COLD CUT SUB ON WHITE BREAD W/ LETTUCE & TOMATO",nan,Subway,nan,nan,0,nan,nan,nan,nan,nan
21214,2100,"SUBWAY, tuna sub on white bread with lettuce and tomato","SUBWAY,TUNA SUB ON WHITE BREAD W/ LETTUCE & TOMATO",nan,Subway,nan,nan,0,nan,nan,nan,nan,nan
21224,2100,"Pizza, cheese topping, regular crust, frozen, cooked","PIZZA,CHS TOPPING,REG CRUST,FRZ,CKD",nan,nan,Y,nan,0,nan,nan,4.00,9.00,4.00
21225,2100,"Pizza, cheese topping, rising crust, frozen, cooked","PIZZA,CHS TOPPING,RISING CRUST,FRZ,CKD",nan,nan,Y,nan,0,nan,nan,4.00,9.00,4.00
21226,2100,"Pizza, meat and vegetable topping, regular crust, frozen, cooked","PIZZA,MEAT & VEG TOPPING,REG CRUST,FRZ,CKD",nan,nan,Y,nan,0,nan,nan,4.00,9.00,4.00
21227,2100,"Pizza, meat and vegetable topping, rising crust, frozen, cooked","PIZZA,MEAT & VEG TOPPING,RISING CRUST,FRZ,CKD",nan,nan,Y,nan,0,nan,nan,4.00,9.00,4.00
21228,2100,"McDONALD'S, Hamburger","MCDONALD'S,HAMBURGER",nan,McDonald's Corporation,nan,nan,0,nan,nan,nan,nan,nan
21229,2100,"Fast foods, chicken, breaded and fried, boneless pieces, plain","FAST FOODS,CHICK,BREADED & FRIED,BNLESS PIECES,PLN",nuggets,nan,Y,nan,0,nan,6.25,4.00,9.00,4.00
21230,2100,"Fast Foods, crispy chicken filet sandwich, with lettuce and mayonnaise","FAST FOODS,CRISPY CHICK FILET SNDWCH,W/ LETTUCE & MAYO",nan,nan,Y,nan,0,nan,nan,4.00,9.00,4.00
21232,2100,"McDONALD'S, FILET-O-FISH","MCDONALD'S, FLT-O-FSH",nan,McDonald's Corporation,nan,nan,0,nan,6.25,4.00,9.00,4.00
21233,2100,"McDONALD'S, Cheeseburger","MCDONALD'S, CHEESEBURGER",nan,McDonald's Corporation,nan,nan,0,nan,nan,nan,nan,nan
21234,2100,"McDONALD'S, QUARTER POUNDER","MCDONALD'S,QUARTER POUNDER",nan,McDonald's Corporation,nan,nan,0,nan,nan,nan,nan,nan
21235,2100,"McDONALD'S, QUARTER POUNDER with Cheese","MCDONALD'S,QUARTER POUNDER W/ CHS",nan,McDonald's Corporation,nan,nan,0,nan,nan,nan,nan,nan
21237,2100,"McDONALD'S, BIG MAC","MCDONALD'S,BIG MAC",nan,McDonald's Corporation,nan,nan,0,nan,nan,nan,nan,nan
21238,2100,"McDONALD'S, french fries","MCDONALD'S,FRENCH FR",nan,McDonald's Corporation,nan,nan,0,nan,6.25,nan,nan,nan
21239,2100,"WENDY'S, CLASSIC SINGLE Hamburger, no cheese","WENDY'S,CLASSIC SINGLE HAMBURGER,NO CHS",nan,"Wendy's International, Inc.",nan,nan,0,nan,6.25,4.00,9.00,4.00
21240,2100,"WENDY'S, CLASSIC SINGLE Hamburger, with cheese","WENDY'S,CLASSIC SINGLE HAMBURGER,W/ CHS",nan,"Wendy's International, Inc.",nan,nan,0,nan,6.25,4.00,9.00,4.00
21241,2100,"WENDY'S, Jr. Hamburger, without cheese","WENDY'S,JR. HAMBURGER,WO/ CHS",nan,"Wendy's International, Inc.",nan,nan,0,nan,6.25,4.00,9.00,4.00
21242,2100,"WENDY'S, Jr. Hamburger, with cheese","WENDY'S,JR. HAMBURGER,W/ CHS",nan,"Wendy's International, Inc.",nan,nan,0,nan,6.25,4.00,9.00,4.00
21243,2100,"WENDY'S, CLASSIC DOUBLE, with cheese","WENDY'S,CLASSIC DOUBLE,W/ CHS",nan,"Wendy's International, Inc.",nan,nan,0,nan,6.25,4.00,9.00,4.00
21244,2100,"WENDY'S, Homestyle Chicken Fillet Sandwich","WENDY'S,HOMESTYLE CHICK FILLET SNDWCH",nan,"Wendy's International, Inc.",nan,nan,0,nan,6.25,4.00,9.00,4.00
21245,2100,"WENDY'S, Ultimate Chicken Grill Sandwich","WENDY'S,ULTIMATE CHICK GRILL SNDWCH",nan,"Wendy's International, Inc.",nan,nan,0,nan,6.25,4.00,9.00,4.00
21246,2100,"WENDY'S, Chicken Nuggets","WENDY'S,CHICK NUGGETS",nan,"Wendy's International, Inc.",nan,nan,0,nan,6.25,4.00,9.00,4.00
21247,2100,"WENDY'S, french fries","WENDY'S,FRENCH FR",nan,"Wendy's International, Inc.",nan,nan,0,nan,6.25,4.00,9.00,4.00
21248,2100,"WENDY'S, Frosty Dairy Dessert","WENDY'S,FROSTY DAIRY DSSRT",nan,"Wendy's International, Inc.",nan,nan,0,nan,6.25,4.00,9.00,4.00
21249,2100,"BURGER KING, french fries","BURGER KING,FRENCH FR",nan,Burger King Corporation,nan,nan,0,nan,6.25,4.00,9.00,4.00
21250,2100,"BURGER KING, Hamburger","BURGER KING,HAMBURGER",nan,Burger King Corporation,nan,nan,0,nan,6.25,4.00,9.00,4.00
21251,2100,"BURGER KING, Cheeseburger","BURGER KING, CHSBRGR",nan,Burger King Corporation,nan,nan,0,nan,6.25,nan,nan,nan
21252,2100,"BURGER KING, WHOPPER, no cheese","BURGER KING,WHOPPER,NO CHS",nan,Burger King Corporation,nan,nan,0,nan,nan,4.00,9.00,4.00
